Nr,Kortategund,HeitiKorts,StadurTekid,Nr1,Nr2,Stofnun,Mal,Ar,StadurUnnid,Tungumal,Filma,Tomt,Tala1,Tala2,Tala3,Tala4,Tala5,Tala6,Tala7,Tala8,Tegund
931,Grunnkort,Orkugrunnkort LV 2000,Búðarháls,3541-00,2000,Landsvirkjun,62x85,1974,[Reykjavík],Íslenska,Filma/útprentað,,"487013,5","410388,5",488629,"410413,8","488627,8","409413,6","487029,3","409388,7",OS_931
932,Grunnkort,Orkugrunnkort LV 2000,Búðarháls,3541-01,2000,Landsvirkjun,62x85,1974,[Reykjavík],Íslenska,Filma/útprentað,,"486997,7","411388,3","488613,2","411413,6",488612,"410413,4","487013,5","410388,5",OS_932
933,Grunnkort,Orkugrunnkort LV 2000,Búðarháls,3541-02,2000,Landsvirkjun,62x85,1974,[Reykjavík],Íslenska,Filma/útprentað,,"486981,8","412388,1","488597,3","412413,4","488596,2","411413,1","486997,7","411388,3",OS_933
934,Grunnkort,Orkugrunnkort LV 2000,Búðarháls,3541-03,2000,Landsvirkjun,62x85,1975,[Reykjavík],Íslenska,Filma/útprentað,,486966,"413387,9","488581,5","413413,2","488580,4","412412,9","486981,8","412388,1",OS_934
935,Grunnkort,Orkugrunnkort LV 2000,Búðarháls,3541-04,2000,Landsvirkjun,62x85,1975,[Reykjavík],Íslenska,Filma/útprentað,,"486950,2","414387,7","488565,7",414413,"488564,6","413412,7",486966,"413387,9",OS_935
936,Grunnkort,Orkugrunnkort LV 2000,Búðarháls,3541-13,2000,Landsvirkjun,62x85,1975,[Reykjavík],Íslenska,Filma/útprentað,,"485366,4","413362,6","486981,8","413387,9","486980,8","412387,6","485382,2","412362,8",OS_936
937,Grunnkort,Orkugrunnkort LV 2000,Búðarháls,3541-25,2000,Landsvirkjun,62x85,1981,[Reykjavík],Íslenska,Filma/útprentað,,483735,"415336,9","485350,5","415362,2","485349,5","414361,9","483750,9","414337,1",OS_937
938,Grunnkort,Orkugrunnkort LV 2000,Búðarháls,3541-34,2000,Landsvirkjun,62x85,1981,[Reykjavík],Íslenska,Filma/útprentað,,"482151,2","414311,8","483766,7","414337,1","483765,6","413336,8",482167,413312,OS_938
939,Grunnkort,Orkugrunnkort LV 2000,Búðarháls,3541-35,2000,Landsvirkjun,62x85,1981,[Reykjavík],Íslenska,Filma/útprentað,,"482135,4","415311,5","483750,9","415336,9","483749,8","414336,6","482151,2","414311,8",OS_939
940,Grunnkort,Orkugrunnkort LV 2000,Búðarháls,3541-36,2000,Landsvirkjun,62x85,1981,[Reykjavík],Íslenska,Filma/útprentað,,"482119,6","416311,3",483735,"416336,7",483734,"415336,3","482135,4","415311,5",OS_940
941,Grunnkort,Orkugrunnkort LV 2000,Búðarháls,3541-45,2000,Landsvirkjun,62x85,1981,[Reykjavík],Íslenska,Filma/útprentað,,"480535,7","415286,2","482151,2","415311,5","482150,2","414311,3","480551,5","414286,4",OS_941
942,Grunnkort,Orkugrunnkort LV 2000,Gljúfurleit,3542-04,2000,Landsvirkjun,62x85,1969,[Reykjavík],Íslenska,Filma/útprentað,,"486792,1","424385,6","488407,6","424410,9","488406,4","423410,5","486807,9","423385,8",OS_942
943,Grunnkort,Orkugrunnkort LV 2000,Gljúfurleit,3542-05,2000,Landsvirkjun,62x85,1969,[Reykjavík],Íslenska,Filma/útprentað,,"486776,3","425385,4","488391,7","425410,7","488390,6","424410,3","486792,1","424385,6",OS_943
944,Grunnkort,Orkugrunnkort LV 2000,Gljúfurleit,3542-06,2000,Landsvirkjun,62x85,1969,[Reykjavík],Íslenska,Filma/útprentað,,"486760,4","426385,2","488375,9","426410,5","488374,8","425410,1","486776,3","425385,4",OS_944
945,Grunnkort,Orkugrunnkort LV 2000,Gljúfurleit,3542-12,2000,Landsvirkjun,62x85,1969,[Reykjavík],Íslenska,Filma/útprentað,,485224,"422360,7","486839,5",422386,"486838,4","421385,6","485239,8","421360,9",OS_945
946,Grunnkort,Orkugrunnkort LV 2000,Gljúfurleit,3542-13,2000,Landsvirkjun,62x85,1969,[Reykjavík],Íslenska,Filma/útprentað,,"485208,2","423360,5","486823,7","423385,8","486822,6","422385,4",485224,"422360,7",OS_946
947,Grunnkort,Orkugrunnkort LV 2000,Gljúfurleit,3542-14,2000,Landsvirkjun,62x85,1969,[Reykjavík],Íslenska,Filma/útprentað,,"485192,4","424360,3","486807,9","424385,6","486806,8","423385,2","485208,2","423360,5",OS_947
948,Grunnkort,Orkugrunnkort LV 2000,Gljúfurleit,3542-15,2000,Landsvirkjun,62x85,1969,[Reykjavík],Íslenska,Filma/útprentað,,"485176,6","425360,1","486792,1","425385,4",486791,424385,"485192,4","424360,3",OS_948
949,Grunnkort,Orkugrunnkort LV 2000,Gljúfurleit,3542-16,2000,Landsvirkjun,62x85,1969,[Reykjavík],Íslenska,Filma/útprentað,,"485160,8","426359,9","486776,3","426385,2","486775,1","425384,8","485176,6","425360,1",OS_949
950,Grunnkort,Orkugrunnkort LV 2000,Gljúfurleit,3542-17,2000,Landsvirkjun,62x85,1969,[Reykjavík],Íslenska,Filma/útprentað,,"485144,9","427359,7","486760,4",427385,"486759,3","426384,5","485160,8","426359,9",OS_950
951,Grunnkort,Orkugrunnkort LV 2000,Gljúfurleit,3542-22,2000,Landsvirkjun,62x85,1969,[Reykjavík],Íslenska,Filma/útprentað,,"483624,3","422335,4","485239,8","422360,7","485238,8","421360,3","483640,2","421335,6",OS_951
952,Grunnkort,Orkugrunnkort LV 2000,Gljúfurleit,3542-23,2000,Landsvirkjun,62x85,1969,[Reykjavík],Íslenska,Filma/útprentað,,"483608,5","423335,2",485224,"423360,5","485222,9","422360,1","483624,3","422335,4",OS_952
953,Grunnkort,Orkugrunnkort LV 2000,Gljúfurleit,3542-24,2000,Landsvirkjun,62x85,1969,[Reykjavík],Íslenska,Filma/útprentað,,"483592,7",424335,"485208,2","424360,3","485207,1","423359,9","483608,5","423335,2",OS_953
954,Grunnkort,Orkugrunnkort LV 2000,Gljúfurleit,3542-25,2000,Landsvirkjun,62x85,1969,[Reykjavík],Íslenska,Filma/útprentað,,"483576,9","425334,8","485192,4","425360,1","485191,3","424359,7","483592,7",424335,OS_954
955,Grunnkort,Orkugrunnkort LV 2000,Gljúfurleit,3542-26,2000,Landsvirkjun,62x85,1969,[Reykjavík],Íslenska,Filma/útprentað,,"483561,1","426334,6","485176,6","426359,9","485175,5","425359,5","483576,9","425334,8",OS_955
956,Grunnkort,Orkugrunnkort LV 2000,Gljúfurleit,3542-27,2000,Landsvirkjun,62x85,1969,[Reykjavík],Íslenska,Filma/útprentað,,"483545,3","427334,4","485160,8","427359,7","485159,7","426359,2","483561,1","426334,6",OS_956
986,Grunnkort,Orkugrunnkort OS 5000,Faxi,3841/33,5000,Orkustofnun,62x85,1961,[Reykjavík],Íslenska,Filma/útprentað,,"424483,8","418399,6",428483,"418462,8","428522,5","415963,3","424523,3","415900,1",OS_986
987,Grunnkort,Orkugrunnkort OS 5000,Faxi,3841/32,5000,Orkustofnun,62x85,1961,[Reykjavík],Íslenska,Filma/útprentað,,"424523,3","415900,1","428522,5","415963,3",428562,"413463,8","424562,8","413400,6",OS_987
988,Grunnkort,Orkugrunnkort OS 5000,Búðarháls,3541/00,5000,Orkustofnun,62x85,1959,[Reykjavík],Íslenska,Filma/útprentað,,"484590,2","411850,2","488589,4","411913,5",488629,409414,"484629,8","409350,8",OS_988
989,Grunnkort,Orkugrunnkort OS 5000,Búðarháls,3541/01,5000,Orkustofnun,62x85,1958,[Reykjavík],Íslenska,Filma/útprentað,,"484550,7","414349,7","488549,9",414413,"488589,4","411913,5","484590,2","411850,2",OS_989
990,Grunnkort,Orkugrunnkort LV 5000,Faxi,3339/21,5000,Landsvirkjun,62x85,1983,[Reykjavík],Íslenska,Filma/útprentað,,"508862,2","394733,5","512861,4","394796,8",512901,"392297,3","508901,8",392234,OS_990
991,Grunnkort,Orkugrunnkort LV 5000,Faxi,3339/31,5000,Landsvirkjun,62x85,1983,[Reykjavík],Íslenska,Filma/útprentað,,504863,"394670,2","508862,2","394733,5","508901,8",392234,"504902,6","392170,7",OS_991
992,Grunnkort,Orkugrunnkort LV 2000,Tungnaárkrókur,3440-57,2000,Landsvirkjun,62x85,1972,[Reykjavík],Íslenska,Filma/útprentað,,"495059,3","407515,7","496674,8",407541,"496673,5","406540,8","495075,1","406515,9",OS_992
993,Grunnkort,Orkugrunnkort OS 2000,Klofaey [?],3640-07,2000,Orkustofnun,62x85,1967,[Reykjavík],Íslenska,Filma/útprentað,,"471064,1",407136,"472679,6","407161,3","472678,8","406161,2",471080,"406136,2",OS_993
994,Grunnkort,Orkugrunnkort OS 2000,Klofaey [?],3640-08,2000,Orkustofnun,62x85,1967,[Reykjavík],Íslenska,Filma/útprentað,,"471048,3","408135,8","472663,8","408161,1",472663,407161,"471064,1",407136,OS_994
995,Grunnkort,Orkugrunnkort OS 2000,Klofaey [?],3640-45,2000,Orkustofnun,62x85,1967,[Reykjavík],Íslenska,Filma/útprentað,,"464697,1","405035,2","466312,5","405060,5","466311,8","404060,4","464712,9","404035,4",OS_995
996,Grunnkort,Orkugrunnkort LV 2000,Norðlingaalda,3444-03,2000,Landsvirkjun,62x85,1969,[Reykjavík],Íslenska,Filma/útprentað,,"502488,3","443634,8","504103,8","443660,1","504102,4","442659,4","502504,1",442635,OS_996
997,Jarðfræðikort,Jarðfræðikort OS - Ýmis kort,Áfok við Lakagíga,[Án númers],38000,Orkustofnun,29x21,2000,Reykjavík,Íslenska,Útprentað,Ingibjörg Kaldal,"529948,9","396472,8","536866,5","396473,3","536866,1","388944,2","529940,5","388947,1",OS_997
998,Jarðfræðikort,Jarðfræðikort OS - Ýmis kort,Áfok við Tröllhamar,[Án númers],50000,Orkustofnun,23x21,2001,Reykjavík,Íslenska,Útprentað,Ingibjörg Kaldal,"537465,9","409507,2","546480,5","409507,2","546480,5","402757,9","537450,3","402742,3",OS_998
999,Jarðfræðikort,Jarðfræðikort OS - Ýmis kort,Áfok við Laufbalavatn,[Án númers],55000,Orkustofnun,27x10,2002,Reykjavík,Íslenska,Útprentað,Ingibjörg Kaldal,"544214,7","401164,3","548023,4","401164,3","548008,1","390533,7","544199,4","390533,7",OS_999
1000,Jarðfræðikort,Jarðfræðikort OS - Ýmis kort,Þríklakkar - Innskot,[Án númers],25000,Orkustofnun,20x30,2001,Reykjavík,"Íslenska,Enska",Útprentað,Árni Hjartarson,"533700,8","566755,7",538701,566754,"538700,3","561999,4","533700,7","562001,2",OS_1000
1001,Jarðfræðikort,Jarðfræðikort OS - Ýmis kort,Snæfell-  Jöklakort,[Án númers],20000,Orkustofnun,40x60,2000,Reykjavík,Íslenska,Útprentað,Árni Hjartarson,"658412,8","486916,2","668107,9","486960,6","668223,1","479258,6","658530,9","479107,1",OS_1001
1002,Jarðfræðikort,Jarðfræðikort OS - Ýmis kort,Skaftá - Hverfisfljót - Jökulhlaup 1995,[Án númers],75000,Orkustofnun,90x62,2002,Reykjavík,Íslenska,Útprentað,Ingibjörg Kaldal,"516088,7","419433,8","552089,6","419433,8","552261,9","353929,9","516180,1","353782,7",OS_1002
1003,Vatnafarskort,Vatnafarskort OS 50 000,Umhverfi Norðlingaöldu- og Kvíslaveitu,14,50000,Orkustofnun o.fl.,88x91,2001,Reykjavík,"Íslenska,Enska",Útprentað,Árni Hjartarson,"499996,5","472095,9","530140,5","472240,8","530502,8","435749,1","500002,1","435587,5",OS_1003
1004,Jarðfræðikort,Jarðfræðikort OS - Ýmis kort,"Torfajökulsvæðið, NV-hluti (Reykjadalir) - Jarðfræði",[Án númers],20000,Orkustofnun,63x92,2001,Reykjavík,Íslenska,Útprentað,Kristján Sæmundsson og Guðmundur Ó. Friðleifsson,"476065,9","394211,5","493267,4","394475,9","493440,1","382979,5","476251,2","382716,9",OS_1004
1005,Jarðfræðikort,Jarðfræðikort OS - Ýmis kort,"Torfajökulssvæðið, NA-hluti (Brennisteinsalda) - Jarðfræði",[Án númers],20000,Orkustofnun,63x92,2001,Reykjavík,"Íslenska,Enska",Útprentað,Kristján Sæmundsson og Guðmundur Ó. Friðleifsson,"493063,3","394480,3","510863,4","394771,3","511041,5","383269,4","493249,3","382994,9",OS_1005
1006,Jarðfræðikort,Jarðfræðikort OS - Ýmis kort,"Torfajökulssvæðið, SA-hluti (Torfajökull) - Jarðfræði",[Án númers],20000,Orkustofnun,70x92,2001,Reykjavík,"Íslenska,Enska",Útprentað,Kristján Sæmundsson og Guðmundur Ó. Friðleifsson,"493243,3","383193,4","511025,7","383474,4","511250,5","370274,3","493442,4","369993,3",OS_1006
1007,Jarðfræðikort,Jarðfræðikort OS 25000,Vaðlaheiði - Jarðfræðikort,[Án númers],25000,Orkustofnun,59x59,2001,Reykjavík,"Íslenska,Enska",Útprentað,Árni Hjartarson,"491907,6","581472,1",503905,"581661,8","504031,5","573663,6","492034,1","573473,9",OS_1007
1008,Jarðfræðikort,Berggrunnskort OS 25000,Elliðavatn - Berggrunnskort,1613 III SV-B,25000,Orkustofnun o.fl.,68x82,1995,Reykjavík,"Íslenska,Enska",Prentað/útgefið,Árni Hjartarson o.fl.,350681,"406043,4","366091,5","405333,9","365485,5","391411,2","350005,2","392123,8",OS_1008
1009,Jarðfræðikort,Jarðhitakort OS - Ýmis kort,"Torfajökulssvæðið, NV-hluti (Reykjadalir) - Jarðhiti",[Án númers],20000,Orkustofnun,63x92,2001,Reykjavík,"Íslenska,Enska",Útprentað,Guðmundur Ó. Friðleifsson og Kristján Sæmundsson,"476065,9","394211,5","493267,4","394475,9","493440,1","382979,5","476251,2","382716,9",OS_1009
1010,Jarðfræðikort,Jarðhitakort OS - Ýmis kort,"Torfajökulssvæðið, NA-hluti (Brennisteinsalda) - Jarðhiti",[Án númers],20000,Orkustofnun,63x92,2001,Reykjavík,"Íslenska,Enska",Útprentað,Guðmundur Ó. Friðleifsson og Kristján Sæmundsson,"493063,3","394480,3","510863,4","394771,3","511041,5","383269,4","493249,3","382994,9",OS_1010
1011,Jarðfræðikort,Jarðhitakort OS - Ýmis kort,"Torfajökulssvæðið, SV-hluti (Hrafntinnusker) - Jarðhiti",[Án númers],20000,Orkustofnun,72x92,2001,Reykjavík,"Íslenska,Enska",Útprentað,Guðmundur Ó. Friðleifsson og Kristján Sæmundsson,"476249,1","382918,8","493445,3","383196,3","493655,1",369997,"476461,5","369724,6",OS_1011
1012,Jarðfræðikort,Jarðhitakort OS - Ýmis kort,"Torfajökulssvæðið, SA-hluti (Torfajökull) - Jarðhiti",[Án númers],20000,Orkustofnun,70x92,2001,Reykjavík,"Íslenska,Enska",Útprentað,Guðmundur Ó. Friðleifsson og Kristján Sæmundsson,"493243,3","383193,4","511025,7","383474,4","511250,5","370274,3","493442,4","369993,3",OS_1012
1013,Jarðfræðikort,Jarðhitakort OS - Ýmis kort,"Megineldstöð í Torfajökli - Jarðhitasérkort, SV-hluti",[Án númers],15000,Orkustofnun,94x77,2001,Reykjavík,Íslenska,Útprentað,Guðmundur Ó. Friðleifsson og Kristján Sæmundsson,"482047,9","383011,8",493241,"383190,6","493455,1",369997,"482256,8","369815,7",OS_1013
1014,Jarðfræðikort,Jarðhitakort OS - Ýmis kort,"Megineldstöð í Torfajökli - Jarðhitasérkort, NV-hluti",[Án númers],15000,Orkustofnun,83x77,2001,Reykjavík,Íslenska,Útprentað,Guðmundur Ó. Friðleifsson og Kristján Sæmundsson,"481862,2","394308,6","493062,9","394484,1","493242,5","382981,4",482050,382810,OS_1014
1015,Jarðfræðikort,Jarðhitakort OS - Ýmis kort,"Megineldstöð í Torfajökli - Jarðhitasérkort, SA-hluti",[Án númers],15000,Orkustofnun,93x69,2001,Reykjavík,Íslenska,Útprentað,Guðmundur Ó. Friðleifsson og Kristján Sæmundsson,"493243,3","383193,4","503033,7",383345,"503239,4","370144,4","493442,4","369993,3",OS_1015
1016,Jarðfræðikort,Jarðhitakort OS - Ýmis kort,"Megineldstöð í Torfajökli  - Jarðhitasérkort, NA-hluti",[Án númers],15000,Orkustofnun,83x69,2001,Reykjavík,Íslenska,Útprentað,Guðmundur Ó. Friðleifsson og Kristján Sæmundsson,"493067,6","394476,1","502851,4","394635,4","503033,8","383142,5",493245,"382981,9",OS_1016
1017,Jarðfræðikort,Jarðfræðikort OS 25000,Hofsafrétt - Jarðfræði,[Án númers],25000,Orkustofnun,70x92,1998,Reykjavík,Íslenska,Útprentað,Árni Hjartarson og Þórólfur H. Hafstað,"502949,2","515644,9","514946,7","515834,7","515136,5","503837,3",503139,"503647,6",OS_1017
1018,Jarðfræðikort,Jarðgrunnskort OS 50000,Umhverfi Norðlingaöldu-  og Kvíslaveitu  - Jarðgrunnur,[Án númers],50000,Orkustofnun o.fl.,88x92,2001,Reykjavík,"Íslenska,Enska",Útprentað,Ingibjörg Kaldal og Skúli Víkingsson,"499996,5","472095,9","530140,5","472240,8","530502,8","435749,1","500002,1","435587,5",OS_1018
1019,Jarðfræðikort,Berggrunnskort OS 50000,Umhverfi Norðlingaöldu- og Kvíslaveitu - Berggrunnskort,14,50000,Orkustofnun,88x91,2001,Reykjavík,"Íslenska,Enska",Útprentað,Elsa G. Vilmundardóttir,"499996,5","472095,9","530140,5","472240,8","530504,4","435747,1","500002,1","435587,5",OS_1019
1020,Jarðfræðikort,Jarðfræðikort OS - Ýmis kort,"Torfajökulssvæðið,  SV-hluti (Hrafntinnusker) - Jarðfræði",[Án númers],20000,Orkustofnun,70x92,2001,Reykjavík,"Íslenska,Enska",Útprentað,Kristján Sæmundsson og Guðmundur Ó. Friðleifsson,"476249,1","382918,8","493445,3","383196,3","493655,1",369997,"476461,5","369724,6",OS_1020
1021,Jarðfræðikort,Jarðgrunnskort OS - Ýmis kort,"Austurlandsvirkjun, Efri-Jökuldalur",[Án númers],20000,Orkustofnun,29x18,1992,Reykjavík,Íslenska,Ljósritað,Skúli Víkingsson,662566,540170,"678562,4","540423,1","678973,5","514429,1","662977,2",514176,OS_1021
1022,Jarðfræðikort,Jarðgrunnskort OS 50000,"Austurlandsvirkjun, Arnardalsmiðlun",[Án númers],50000,Orkustofnun,65x58,1993,Reykjavík,Íslenska,Útprentað,Ingibjörg Kaldal og Skúli Víkingsson,"629215,9","530637,4","648211,7","530937,8","648696,5","500291,8","629700,1","499991,3",OS_1022
1023,Jarðfræðikort,Jarðgrunnskort OS - Ýmis kort,"Austurlandsvirkjun, Dimmugljúfur",[Án númers],20000,Orkustofnun,58x82,1992,Reykjavík,Íslenska,Útprentað,Skúli Víkingsson,"647170,6","501925,7",663167,"502178,8","663325,2","492181,1","647328,8",491928,OS_1023
1024,Jarðfræðikort,Jarðfræðikort OS - Ýmis kort,Núpsvirkjun og nágrenni,[Án númers],20000,Orkustofnun,21x30,1986,Reykjavík,Íslenska,Útprentað,Árni Hjartarson og Erla Kristjánsdóttir,441138,396598,447114,396693,447182,392434,441206,392340,OS_1024
1025,Jarðfræðikort,Jarðfræðikort OS - Ýmis kort,Búðavirkjun og umhverfi hennar,[Án númers],20000,Orkustofnun,21x30,1986,Reykjavík,Íslenska,Útprentað,Árni Hjartarson og Erla Kristjánsdóttir,436318,392823,442102,392914,442169,388678,436385,388586,OS_1025
1026,Jarðfræðikort,Jarðfræðikort OS - Ýmis kort,Hestfossvirkjun og nágrenni,[Án númers],20000,Orkustofnun,30x21,1986,Reykjavík,Íslenska,Útprentað,Árni Hjartarson og Erla Kristjánsdóttir,431530,394467,435600,394531,435694,388575,431624,388511,OS_1026
1027,Jarðfræðikort,Jarðfræðikort OS - Ýmis kort,Urriðafoss og nágrenni,[Án númers],20000,Orkustofnun,30x43,1986,Reykjavík,Íslenska,Útprentað,Árni Hjartarson og Erla Kristjánsdóttir,417942,384896,424536,385001,424628,379174,418035,379069,OS_1027
1028,Jarðfræðikort,Berggrunnskort OS 50000,"Búrfell - Langalda, Berggrunnskort, endurskoðað 1:50 000",[Án númers],74000,Orkustofnun,48x60,2000,Reykjavík,Íslenska,Útprentað,Elsa G. Vilmundardóttir o.fl.,"456499,6","418990,2","488456,5",419399,488882,"393276,1","456781,5",392779,OS_1028
1029,Jarðfræðikort,Jarðfræðikort OS - Ýmis kort,Þeistareykir - Jarðfræðikort,[Án númers],40000,Orkustofnun,70x49,2000,Reykjavík,Íslenska,Útprentað,Ingibjörg Kaldal,580517,"611373,3",598417,"611846,7","599311,1","585271,9","581374,7","584717,6",OS_1029
1030,Vatnafarskort,Vatnafarskort OS - Ýmis kort,Vatnafræðikort af Þórisvatnssvæði,[Án númers],118000,Orkustofnun,61x72,1972,Reykjavík,Íslenska,Prentað/útgefið,Guttormur Sigbjarnarson,486147,454560,556956,454560,556956,387638,486147,387638,OS_1030
1031,Jarðfræðikort,Jarðfræðikort OS 50000,Jarðfræðikort af Möðrudal,[Án númers],50000,Orkustofnun o.fl.,97x83,1987,Reykjavík,Íslenska,Prentað/útgefið,Jóhann Helgason,"629081,8","558592,5","658180,8","560022,4","659963,1","514970,1","631173,8",513558,OS_1031
1032,Jarðfræðikort,Jarðfræðikort OS - Ýmis kort,Krepputunga og Brúardalir,[Án númers],100000,Orkustofnun,55x73,1988,Reykjavík,Íslenska,Prentað/útgefið,Guttormur Sigbjarnarson o.fl.,"591488,3","413757,7","649093,7","416016,9","646250,6",474485,"589743,6","472268,8",OS_1032
1033,Jarðfræðikort,Berggrunnskort OS - Ýmis kort,Skagafjörður (A),2A,100000,Orkustofnun,42x32,1991,Reykjavík,Íslenska,Prentað/útgefið,Ágúst Guðmundsson,471955,593147,502000,593147,502000,558073,471955,588073,OS_1033
1034,Jarðfræðikort,Berggrunnskort OS - Ýmis kort,Skagafjörður. Helstu brotalamir í berggrunni og jarðhiti (B),2B,100000,Orkustofnun,42x32,1991,Reykjavík,Íslenska,Prentað/útgefið,Ágúst Guðmundsson,477200,555815,505555,555815,505555,505175,477200,505175,OS_1034
1035,Jarðfræðikort,Berggrunnskort OS - Ýmis kort,Skagafjörður - Reykjatunga,3,40000,Orkustofnun,42x32,1991,Reykjavík,Íslenska,Prentað/útgefið,Ágúst Guðmundsson,479750,588551,490343,588551,490343,545713,479750,545713,OS_1035
1036,Jarðfræðikort,Berggrunnskort OS - Ýmis kort,Skagafjörður - Tunguháls - Hverhólar,4,40000,Orkustofnun,24x29,1991,Reykjavík,Íslenska,Prentað/útgefið,Ágúst Guðmundsson,492940,545160,500500,545160,500500,537648,492940,537648,OS_1036
1037,Vatnafarskort,Vatnafarskort OS - Ýmis kort,Elliðaár - Vatnasvið og vatnshæðarmælakerfi,[Án númers],100000,Orkustofnun o.fl.,59x61,1996,Reykjavík,Íslenska,Útprentað,Skúli Víkingsson og Kristinn Einarsson,360505,407387,388549,407860,388884,386635,360840,386191,OS_1037
1041,Jarðfræðikort,Jarðfræðikort OS 50000,Sviðinhornahraun - Berggrunnskort,1,50000,Orkustofnun,71x60,1997,Reykjavík,Íslenska,Útprentað,Árni Hjartarson o.fl.,679282,"494933,6",700777,"495273,8","701291,2","462781,4","679796,1","462441,2",OS_1041
1042,Jarðfræðikort,Jarðfræðikort OS 50000,Sviðinhornahraun - Mannvirkjajarðfræðikort,2,50000,Orkustofnun,71x60,1997,Reykjavík,Íslenska,Útprentað,Árni Hjartarson og Þórólfur H. Hafstað,679282,"494933,6",700777,"495273,8","701291,2","462781,4","679796,2","462441,2",OS_1042
